Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_northing,UTM_easting,UTC,Zone,Letter
1676050920.2122152,0,63720,0,GPS1_FRAME,1.03954,-11.918755,1.7,11.3,175127.34634891484,115050.75469218708,174200.0,29,N
1676050921.2121477,0,63721,0,GPS1_FRAME,1.0395366666666666,-11.918761666666667,1.7,11.3,175126.6033265441,115050.38646298987,174201.0,29,N
1676050922.2112448,0,63722,0,GPS1_FRAME,1.0395333333333334,-11.918766666666667,1.7,11.3,175126.04597444815,115050.01806204072,174202.0,29,N
1676050923.2122705,0,63723,0,GPS1_FRAME,1.0395283333333334,-11.91877,1.7,11.4,175125.67412200267,115049.46503124069,174203.0,29,N
1676050924.2291064,0,63724,0,GPS1_FRAME,1.0395233333333334,-11.918776666666668,1.7,11.5,175124.93092899158,115048.9123439338,174204.0,29,N
1676050925.2105138,0,63725,0,GPS1_FRAME,1.0395183333333333,-11.918783333333332,1.7,11.6,175124.187735976,115048.35965662188,174205.0,29,N
1676050926.2106724,0,63726,0,GPS1_FRAME,1.039515,-11.918791666666667,1.7,11.7,175123.25904329767,115047.99159915531,174206.0,29,N
1676050927.2132056,0,63727,0,GPS1_FRAME,1.03951,-11.918798333333333,1.7,11.9,175122.5158502746,115047.43891183405,174207.0,29,N
1676050928.228395,0,63728,0,GPS1_FRAME,1.0395033333333332,-11.918806666666667,1.7,12.0,175121.5868163312,115046.70193814898,174208.0,29,N
1676050929.2281997,0,63729,0,GPS1_FRAME,1.0394983333333334,-11.918813333333333,1.7,12.1,175120.8436232956,115046.14925081613,174209.0,29,N
1676050930.2291791,0,63730,0,GPS1_FRAME,1.0394933333333334,-11.91882,1.7,12.3,175120.10043025867,115045.59656347829,174210.0,29,N
1676050931.2122226,0,63731,0,GPS1_FRAME,1.0394883333333333,-11.918826666666666,1.7,12.3,175119.3572372144,115045.04387613546,174211.0,29,N
1676050932.2121806,0,63732,0,GPS1_FRAME,1.0394816666666666,-11.918833333333334,1.7,12.4,175118.61387354246,115044.30673067762,174212.0,29,N
1676050933.2122176,0,63733,0,GPS1_FRAME,1.039475,-11.91884,1.7,12.4,175117.87050987012,115043.56958521258,174213.0,29,N
1676050934.2116117,0,63734,0,GPS1_FRAME,1.0394700000000001,-11.918845000000001,1.7,12.5,175117.31298711017,115043.01672610911,174214.0,29,N
1676050935.229231,0,63735,0,GPS1_FRAME,1.039465,-11.918849999999999,1.7,12.6,175116.7554643514,115042.46386700153,174215.0,29,N
1676050936.2121856,0,63736,0,GPS1_FRAME,1.0394599999999998,-11.918853333333335,1.7,12.7,175116.3836118892,115041.9108361477,174216.0,29,N
1676050937.2121468,0,63737,0,GPS1_FRAME,1.0394533333333333,-11.918858333333333,1.7,12.9,175115.82591850765,115041.17351891856,174217.0,29,N
1676050938.2295656,0,63738,0,GPS1_FRAME,1.0394483333333333,-11.918863333333332,1.7,13.0,175115.26839574508,115040.62065979849,174218.0,29,N
1676050939.212301,0,63739,0,GPS1_FRAME,1.039445,-11.918868333333334,1.7,13.1,175114.71104359993,115040.25225879012,174219.0,29,N
1676050940.2119756,0,63740,0,GPS1_FRAME,1.0394383333333332,-11.918875000000002,1.7,13.1,175113.96767990867,115039.51511328612,174220.0,29,N
1676050941.2102704,0,63741,0,GPS1_FRAME,1.0394333333333334,-11.918881666666666,1.7,13.3,175113.22448683245,115038.96242589284,174221.0,29,N
1676050942.2103918,0,63742,0,GPS1_FRAME,1.039425,-11.918886666666667,1.7,13.4,175112.66662282572,115038.04065051815,174222.0,29,N
1676050943.211973,0,63743,0,GPS1_FRAME,1.0394183333333333,-11.918888333333333,1.7,13.5,175112.48027005285,115037.3029897807,174223.0,29,N
1676050944.2118242,0,63744,0,GPS1_FRAME,1.0394116666666666,-11.918893333333333,1.7,13.6,175111.9225766657,115036.5656725141,174224.0,29,N
1676050945.2104316,0,63745,0,GPS1_FRAME,1.0394066666666668,-11.9189,1.7,13.7,175111.1793835808,115036.01298509854,174225.0,29,N
1676050946.21002,0,63746,0,GPS1_FRAME,1.0394016666666668,-11.918905,1.7,13.8,175110.6218608049,115035.46012594226,174226.0,29,N
1676050947.210507,0,63747,0,GPS1_FRAME,1.039395,-11.918911666666666,1.7,13.7,175109.8784970991,115034.72298039426,174227.0,29,N
1676050948.2104716,0,63748,0,GPS1_FRAME,1.03939,-11.918918333333332,1.7,13.9,175109.13530400302,115034.17029296291,174228.0,29,N
1676050949.210052,0,63749,0,GPS1_FRAME,1.039385,-11.918925,1.7,13.9,175108.3921109056,115033.61760552655,174229.0,29,N
1676050950.210155,0,63750,0,GPS1_FRAME,1.03938,-11.918933333333333,1.7,14.0,175107.46324748493,115033.06508981882,174230.0,29,N
1676050951.2118802,0,63751,0,GPS1_FRAME,1.0393733333333333,-11.91894,1.7,14.1,175106.7198837626,115032.32794424456,174231.0,29,N
1676050952.2120113,0,63752,0,GPS1_FRAME,1.0393683333333332,-11.918946666666667,1.7,14.1,175105.97669064836,115031.77525679163,174232.0,29,N
1676050953.226004,0,63753,0,GPS1_FRAME,1.0393633333333334,-11.918953333333333,1.7,14.1,175105.23349753267,115031.22256933375,174233.0,29,N
1676050954.2102056,0,63754,0,GPS1_FRAME,1.0393583333333334,-11.918961666666666,1.7,14.2,175104.30463408772,115030.67005360253,174234.0,29,N
1676050955.226197,0,63755,0,GPS1_FRAME,1.0393533333333334,-11.918966666666668,1.7,13.9,175103.74711128557,115030.11719440277,174235.0,29,N
1676050956.2287402,0,63756,0,GPS1_FRAME,1.0393483333333333,-11.918975,1.7,13.9,175102.81824782898,115029.56467866068,174236.0,29,N
1676050957.211094,0,63757,0,GPS1_FRAME,1.0393433333333335,-11.918981666666667,1.7,14.0,175102.07505469193,115029.01199118227,174237.0,29,N
1676050958.2129898,0,63758,0,GPS1_FRAME,1.0393366666666666,-11.918988333333335,1.7,14.0,175101.3316909416,115028.27484556338,174238.0,29,N
1676050959.213975,0,63759,0,GPS1_FRAME,1.03933,-11.918994999999999,1.7,14.2,175100.58832719096,115027.53769993731,174239.0,29,N
1676050960.229962,0,63760,0,GPS1_FRAME,1.0393216666666667,-11.919001666666666,1.7,14.2,175099.8447928272,115026.61609616643,174240.0,29,N
1676050961.2290134,0,63761,0,GPS1_FRAME,1.0393166666666667,-11.919008333333332,1.7,14.3,175099.10159967444,115026.06340866354,174241.0,29,N
1676050962.2121968,0,63762,0,GPS1_FRAME,1.0393116666666666,-11.919016666666666,1.7,14.5,175098.17273618333,115025.51089288288,174242.0,29,N
1676050963.2126658,0,63763,0,GPS1_FRAME,1.039305,-11.919023333333334,1.7,14.6,175097.42937241774,115024.77374722835,174243.0,29,N
1676050964.216649,0,63764,0,GPS1_FRAME,1.0392983333333334,-11.91903,1.7,14.8,175096.68600864615,115024.03660156665,174244.0,29,N
1676050965.2097185,0,63765,0,GPS1_FRAME,1.0392983333333334,-11.919039999999999,1.7,14.7,175095.57198661275,115024.03763192393,174245.0,29,N
1676050966.2105074,0,63766,0,GPS1_FRAME,1.0392966666666665,-11.919046666666667,1.7,14.9,175094.82913464413,115023.85386068572,174246.0,29,N
1676050967.210601,0,63767,0,GPS1_FRAME,1.0392933333333334,-11.919056666666668,1.7,15.1,175093.71477138205,115023.485974754,174247.0,29,N
