Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,raw_IMU
1678914619.5249949,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3160248953184109,-0.049267335785086255,-0.9399446436648969,0.11918499070477309,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000288,-0.001276,0.000514,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.958,-0.163,-7.872,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2887,0.0742,0.7459,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.967,-037.289,+001.245,+00.2887,+00.0742,+00.7459,-05.958,-00.163,-07.872,+00.000288,-00.001276,+00.000514*65
"
1678914620.5236013,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3160166853368215,-0.04926635586479069,-0.9399474234141235,0.11918524231498907,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000973,-0.000535,-3.2e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.968,-0.168,-7.812,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2873,0.0756,0.7443,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.967,-037.288,+001.245,+00.2873,+00.0756,+00.7443,-05.968,-00.168,-07.812,+00.000973,-00.000535,-00.000032*66
"
1678914621.5246682,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3160143551241191,-0.04928283170494052,-0.939943872791613,0.11921260779017295,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000294,-0.000607,-0.000985,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.955,-0.197,-7.835,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2873,0.0735,0.7458,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.964,-037.288,+001.246,+00.2873,+00.0735,+00.7458,-05.955,-00.197,-07.835,-00.000294,-00.000607,-00.000985*61
"
1678914622.528546,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31600431478006474,-0.049298186362419914,-0.9399484828330839,0.11919652462023182,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001686,0.000469,-0.0012,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.987,-0.178,-7.793,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2894,0.0721,0.749,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.967,-037.287,+001.249,+00.2894,+00.0721,+00.7490,-05.987,-00.178,-07.793,+00.001686,+00.000469,-00.001200*6C
"
1678914623.5267916,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3160054256783869,-0.04929260066755178,-0.939953252744548,0.11915826918932004,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000609,0.001526,-0.001118,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.971,-0.161,-7.879,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2893,0.0713,0.7421,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.972,-037.287,+001.250,+00.2893,+00.0713,+00.7421,-05.971,-00.161,-07.879,-00.000609,+00.001526,-00.001118*67
"
1678914624.5292761,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31601295499884896,-0.04929640845804305,-0.9399467432691567,0.11918807072748283,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2e-05,-0.000579,0.000338,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.968,-0.154,-7.835,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2893,0.0713,0.7452,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.968,-037.288,+001.249,+00.2893,+00.0713,+00.7452,-05.968,-00.154,-07.835,-00.000020,-00.000579,+00.000338*6E
"
1678914625.5345173,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3160062151783124,-0.049284468421225795,-0.9399509931856457,0.11917736173633585,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000313,-0.000926,9.3e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.978,-0.17,-7.854,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.288,0.0728,0.7443,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.969,-037.287,+001.248,+00.2880,+00.0728,+00.7443,-05.978,-00.170,-07.854,+00.000313,-00.000926,+00.000093*6A
"
1678914626.5310812,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3160062151783124,-0.049284468421225795,-0.9399509931856457,0.11917736173633585,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000583,-0.00086,0.000544,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.957,-0.17,-7.854,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2887,0.0721,0.7489,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.969,-037.287,+001.248,+00.2887,+00.0721,+00.7489,-05.957,-00.170,-07.854,+00.000583,-00.000860,+00.000544*6C
"
1678914627.5313313,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31600560529527255,-0.04928991337191156,-0.9399516030686856,0.11917191678564995,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000906,-0.001459,-0.000402,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.954,-0.176,-7.825,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2874,0.0764,0.7488,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.970,-037.287,+001.249,+00.2874,+00.0764,+00.7488,-05.954,-00.176,-07.825,-00.000906,-00.001459,-00.000402*6F
"
1678914628.532235,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31600499550726513,-0.049295358333240974,-0.9399522128566932,0.11916647182432044,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000412,-0.001415,8.8e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.969,-0.182,-7.842,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2887,0.0707,0.7482,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.971,-037.287,+001.250,+00.2887,+00.0707,+00.7482,-05.969,-00.182,-07.842,+00.000412,-00.001415,+00.000088*67
"
1678914629.5383942,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31602141558484387,-0.04929731736183869,-0.9399466533267753,0.11916596952348646,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000455,-6e-06,-0.001304,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.952,-0.172,-7.878,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.286,0.0729,0.7481,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.971,-037.289,+001.250,+00.2860,+00.0729,+00.7481,-05.952,-00.172,-07.878,+00.000455,-00.000006,-00.001304*65
"
1678914630.541448,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3160207347848648,-0.049300146012701086,-0.9399429233378039,0.11919602198204235,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000854,-0.000474,-0.00046,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.956,-0.153,-7.843,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2907,0.0713,0.746,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.967,-037.289,+001.249,+00.2907,+00.0713,+00.7460,-05.956,-00.153,-07.843,+00.000854,-00.000474,-00.000460*6B
"
1678914631.5398972,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31601313480934123,-0.049293721350623834,-0.9399450931063908,0.11920171814448971,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000941,-0.001321,-0.000445,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.95,-0.166,-7.882,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.288,0.077,0.7435,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.966,-037.288,+001.248,+00.2880,+00.0770,+00.7435,-05.950,-00.166,-07.882,+00.000941,-00.001321,-00.000445*68
"
1678914632.5370579,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31601313480934123,-0.049293721350623834,-0.9399450931063908,0.11920171814448971,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000426,-0.001413,-3.8e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.947,-0.175,-7.845,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2901,0.0762,0.7436,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.966,-037.288,+001.248,+00.2901,+00.0762,+00.7436,-05.947,-00.175,-07.845,+00.000426,-00.001413,-00.000038*6B
"
1678914633.5425155,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31600553492627304,-0.04928729650363323,-0.9399472626868756,0.11920741447901846,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001445,0.000988,0.000279,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.968,-0.2,-7.822,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.288,0.0756,0.7428,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.965,-037.287,+001.247,+00.2880,+00.0756,+00.7428,-05.968,-00.200,-07.822,-00.001445,+00.000988,+00.000279*6E
"
1678914634.5424442,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3160141750285362,-0.049285518780415635,-0.9399455232394696,0.1191989604051099,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000242,-0.001174,0.000658,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.956,-0.184,-7.871,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2893,0.0727,0.7451,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.966,-037.288,+001.247,+00.2893,+00.0727,+00.7451,-05.956,-00.184,-07.871,+00.000242,-00.001174,+00.000658*61
"
1678914635.5468209,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3160034543162673,-0.0493037016706545,-0.9399464023181101,0.11921292979790085,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000551,-0.002155,-0.000566,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.959,-0.19,-7.848,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2873,0.0742,0.7427,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.965,-037.287,+001.249,+00.2873,+00.0742,+00.7427,-05.959,-00.190,-07.848,+00.000551,-00.002155,-00.000566*62
"
1678914636.5472817,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31600854322467936,-0.04932928929056116,-0.9399423314949872,0.11922095156000069,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00021,-0.001694,-0.001201,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.989,-0.175,-7.827,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2886,0.0727,0.7428,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.965,-037.288,+001.252,+00.2886,+00.0727,+00.7428,-05.989,-00.175,-07.827,+00.000210,-00.001694,-00.001201*62
"
1678914637.5480957,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3160186543736934,-0.04931655110398448,-0.9399420627447729,0.11920153756621406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000394,-1e-06,-6e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.963,-0.171,-7.829,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2879,0.0727,0.7413,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.967,-037.289,+001.251,+00.2879,+00.0727,+00.7413,-05.963,-00.171,-07.829,-00.000394,-00.000001,-00.000060*60
"
1678914638.5504618,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3160022343601231,-0.0493145915507351,-0.9399476222742543,0.1192020399178203,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000776,-7.7e-05,0.000115,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.955,-0.169,-7.883,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2906,0.0684,0.7422,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.967,-037.287,+001.251,+00.2906,+00.0684,+00.7422,-05.955,-00.169,-07.883,+00.000776,-00.000077,+00.000115*6B
"
1678914639.5493038,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31600266469908656,-0.049311833909140866,-0.9399486624724996,0.11919383732287937,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000581,-0.00163,-0.000341,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.962,-0.18,-7.813,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2866,0.0721,0.7489,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.968,-037.287,+001.251,+00.2866,+00.0721,+00.7489,-05.962,-00.180,-07.813,-00.000581,-00.001630,-00.000341*6B
"
1678914640.5464656,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3160102649491872,-0.04931825848142297,-0.9399464925186248,0.11918814131044717,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000858,0.001098,-0.000949,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.96,-0.151,-7.835,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2901,0.0749,0.7467,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.969,-037.288,+001.252,+00.2901,+00.0749,+00.7467,-05.960,-00.151,-07.835,-00.000858,+00.001098,-00.000949*6B
"
1678914641.5519352,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3160024139751668,-0.04931190424853342,-0.9399459720263558,0.11921568744372428,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000367,-0.001128,0.000819,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.969,-0.183,-7.831,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.288,0.0735,0.7466,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.965,-037.287,+001.250,+00.2880,+00.0735,+00.7466,-05.969,-00.183,-07.831,+00.000367,-00.001128,+00.000819*65
"
1678914642.5512748,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3160011941140548,-0.049322794139259725,-0.9399471918874679,0.11920479755299801,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000371,0.000388,-0.000306,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.984,-0.159,-7.833,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2887,0.0714,0.7459,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.967,-037.287,+001.252,+00.2887,+00.0714,+00.7459,-05.984,-00.159,-07.833,+00.000371,+00.000388,-00.000306*60
"
1678914643.5544064,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3160022343601231,-0.0493145915507351,-0.9399476222742543,0.1192020399178203,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001063,-0.001599,-0.000249,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.977,-0.18,-7.853,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.286,0.0728,0.7473,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.967,-037.287,+001.251,+00.2860,+00.0728,+00.7473,-05.977,-00.180,-07.853,-00.001063,-00.001599,-00.000249*6F
"
1678914644.5570476,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31600334592612833,-0.049309005939118467,-0.9399523922832065,0.11916378450630319,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001055,0.000272,-0.000733,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.97,-0.162,-7.804,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2907,0.0748,0.7436,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.972,-037.287,+001.252,+00.2907,+00.0748,+00.7436,-05.970,-00.162,-07.804,+00.001055,+00.000272,-00.000733*68
"
1678914645.5599356,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3160174348406401,-0.04932744064302688,-0.9399432822778262,0.119190648027172,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000463,-0.000922,-0.000614,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.951,-0.176,-7.811,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.288,0.0742,0.7458,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.969,-037.289,+001.253,+00.2880,+00.0742,+00.7458,-05.951,-00.176,-07.811,-00.000463,-00.000922,-00.000614*69
"
1678914646.5575163,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31600904567974597,-0.049329148244197846,-0.939947711788066,0.11917725154767206,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000431,0.000637,1.4e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.95,-0.171,-7.861,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2873,0.0728,0.742,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.971,-037.288,+001.254,+00.2873,+00.0728,+00.7420,-05.950,-00.171,-07.861,-00.000431,+00.000637,+00.000014*62
"
1678914647.5618374,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31600101478410814,-0.04932548147339365,-0.9399488418502693,0.1191911499951621,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000411,-0.00153,-0.000191,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.944,-0.15,-7.865,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2867,0.077,0.7442,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.969,-037.287,+001.253,+00.2867,+00.0770,+00.7442,-05.944,-00.150,-07.865,+00.000411,-00.001530,-00.000191*60
"
1678914648.5612686,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3160016245245994,-0.049320036506743034,-0.9399482321097781,0.11919659496181283,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000257,0.000258,0.000838,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.951,-0.177,-7.834,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2886,0.0713,0.7451,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.968,-037.287,+001.252,+00.2886,+00.0713,+00.7451,-05.951,-00.177,-07.834,-00.000257,+00.000258,+00.000838*6D
"
1678914649.5599017,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3159942752027721,-0.049313541687379704,-0.9399530920121468,0.11918044076997898,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000571,-0.000269,-0.000341,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.968,-0.186,-7.848,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.288,0.0728,0.7428,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.970,-037.286,+001.252,+00.2880,+00.0728,+00.7428,-05.968,-00.186,-07.848,-00.000571,-00.000269,-00.000341*6E
"
1678914650.565397,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3159923742702325,-0.0493272594384918,-0.939950581352135,0.11919960358630587,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000846,0.000922,0.000167,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.975,-0.175,-7.806,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2893,0.0706,0.7436,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.968,-037.286,+001.253,+00.2893,+00.0706,+00.7436,-05.975,-00.175,-07.806,+00.000846,+00.000922,+00.000167*60
"
1678914651.566282,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31600083562016207,-0.04932816882505337,-0.9399504915514242,0.11917750240696653,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000721,-0.001207,-0.000859,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.953,-0.159,-7.85,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2873,0.0735,0.742,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.971,-037.287,+001.254,+00.2873,+00.0735,+00.7420,-05.953,-00.159,-07.850,+00.000721,-00.001207,-00.000859*69
"
1678914652.564526,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3160027363757027,-0.04931445092704979,-0.9399530018336322,0.11915833951837204,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000417,0.000219,-0.000462,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.977,-0.151,-7.848,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2893,0.0699,0.7452,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.973,-037.287,+001.253,+00.2893,+00.0699,+00.7452,-05.977,-00.151,-07.848,-00.000417,+00.000219,-00.000462*6B
"
