Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter,Fix_quality
1677441281.3961682,0,5437,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.100000381469727,1.059999942779541,328117.4375,4689450.0,00:54:37,19.0,T,5.0
1677441281.4958458,0,5437,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.100000381469727,1.059999942779541,328117.4375,4689450.0,00:54:37,19.0,T,5.0
1677441281.5961673,0,5437,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.100000381469727,1.059999942779541,328117.4375,4689450.0,00:54:37,19.0,T,5.0
1677441281.695931,0,5437,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.100000381469727,1.059999942779541,328117.4375,4689450.0,00:54:37,19.0,T,5.0
1677441281.7957902,0,5437,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.100000381469727,1.059999942779541,328117.4375,4689450.0,00:54:37,19.0,T,5.0
1677441281.8963933,0,5437,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.100000381469727,1.059999942779541,328117.4375,4689450.0,00:54:37,19.0,T,5.0
1677441281.9961143,0,5437,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.100000381469727,1.059999942779541,328117.4375,4689450.0,00:54:37,19.0,T,5.0
1677441282.0958295,0,5437,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.100000381469727,1.059999942779541,328117.4375,4689450.0,00:54:37,19.0,T,5.0
1677441282.196018,0,5437,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.100000381469727,1.059999942779541,328117.4375,4689450.0,00:54:37,19.0,T,5.0
1677441282.2962406,0,5437,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.100000381469727,1.059999942779541,328117.4375,4689450.0,00:54:37,19.0,T,5.0
1677441282.3962452,0,5437,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.100000381469727,1.059999942779541,328117.4375,4689450.0,00:54:37,19.0,T,5.0
1677441282.4963717,0,5437,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.100000381469727,1.059999942779541,328117.4375,4689450.0,00:54:37,19.0,T,5.0
1677441282.5959704,0,5437,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.100000381469727,1.059999942779541,328117.4375,4689450.0,00:54:37,19.0,T,5.0
1677441282.696098,0,5437,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.100000381469727,1.059999942779541,328117.4375,4689450.0,00:54:37,19.0,T,5.0
1677441282.796032,0,5437,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.100000381469727,1.059999942779541,328117.4375,4689450.0,00:54:37,19.0,T,5.0
1677441282.895915,0,5437,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.100000381469727,1.059999942779541,328117.4375,4689450.0,00:54:37,19.0,T,5.0
1677441282.9960668,0,5437,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.100000381469727,1.059999942779541,328117.4375,4689450.0,00:54:37,19.0,T,5.0
1677441283.096266,0,5437,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.100000381469727,1.059999942779541,328117.4375,4689450.0,00:54:37,19.0,T,5.0
1677441283.195922,0,5437,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.100000381469727,1.059999942779541,328117.4375,4689450.0,00:54:37,19.0,T,5.0
1677441283.2957222,0,5437,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.100000381469727,1.059999942779541,328117.4375,4689450.0,00:54:37,19.0,T,5.0
1677441283.3956084,0,5437,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.100000381469727,1.059999942779541,328117.4375,4689450.0,00:54:37,19.0,T,5.0
1677441283.495935,0,5437,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.100000381469727,1.059999942779541,328117.4375,4689450.0,00:54:37,19.0,T,5.0
1677441283.597535,0,5437,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.100000381469727,1.059999942779541,328117.4375,4689450.0,00:54:37,19.0,T,5.0
1677441283.6961067,0,5437,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.100000381469727,1.059999942779541,328117.4375,4689450.0,00:54:37,19.0,T,5.0
1677441283.7965286,0,5438,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.200000762939453,1.059999942779541,328117.4375,4689450.0,00:54:38,19.0,T,5.0
1677441283.8961189,0,5438,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.200000762939453,1.059999942779541,328117.4375,4689450.0,00:54:38,19.0,T,5.0
1677441283.995959,0,5438,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.200000762939453,1.059999942779541,328117.4375,4689450.0,00:54:38,19.0,T,5.0
1677441284.5910556,0,5438,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.200000762939453,1.059999942779541,328117.4375,4689450.0,00:54:38,19.0,T,5.0
1677441284.5935712,0,5438,0,GPS1_FRAME,42.33832931518555,-71.08647918701172,25.200000762939453,1.059999942779541,328117.4375,4689450.0,00:54:38,19.0,T,5.0
1677441284.6983488,0,5445,0,GPS1_FRAME,42.338340759277344,-71.08648681640625,25.0,0.6000000238418579,328116.96875,4689451.0,00:54:45,19.0,T,2.0
1677441284.7976735,0,5445,0,GPS1_FRAME,42.338340759277344,-71.08648681640625,25.0,0.6000000238418579,328116.96875,4689451.0,00:54:45,19.0,T,2.0
