Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_northing,UTM_easting,UTC,Zone,Letter
1676050076.2405756,0,62876,0,GPS1_FRAME,1.0388616666666666,-11.918178333333334,2.3,6.4,175191.51883937034,114975.62086610668,172756.0,29,N
1676050077.240783,0,62877,0,GPS1_FRAME,1.0388616666666666,-11.918190000000001,2.3,6.4,175190.21914780955,114975.62206733358,172757.0,29,N
1676050078.2402887,0,62878,0,GPS1_FRAME,1.0388616666666666,-11.918201666666667,2.3,6.5,175188.9194562324,114975.62326856528,172758.0,29,N
1676050079.2405126,0,62879,0,GPS1_FRAME,1.0388616666666666,-11.918213333333334,2.3,6.5,175187.61976464168,114975.62446980183,172759.0,29,N
1676050080.24065,0,62880,0,GPS1_FRAME,1.0388616666666666,-11.918226666666667,2.3,6.5,175186.13440280827,114975.62584264949,172800.0,29,N
1676050081.2414916,0,62881,0,GPS1_FRAME,1.0388600000000001,-11.918238333333333,2.3,6.4,175184.834540702,114975.44258588528,172801.0,29,N
1676050082.2405233,0,62882,0,GPS1_FRAME,1.0388583333333332,-11.91825,2.3,6.3,175183.53467858105,114975.25932912195,172802.0,29,N
1676050083.2413797,0,62883,0,GPS1_FRAME,1.0388583333333332,-11.918261666666666,2.3,6.2,175182.23498693272,114975.26053037461,172803.0,29,N
1676050084.2397327,0,62884,0,GPS1_FRAME,1.0388583333333332,-11.918271666666667,2.3,6.1,175181.12096551066,114975.2615600236,172804.0,29,N
1676050085.2404804,0,62885,0,GPS1_FRAME,1.0388583333333332,-11.918280000000001,2.3,5.4,175180.19261431711,114975.26241806713,172805.0,29,N
1676050086.2411106,0,62886,0,GPS1_FRAME,1.0388616666666666,-11.91829,2.3,5.1,175179.07893385267,114975.63236376194,172806.0,29,N
1676050087.2408783,0,62887,0,GPS1_FRAME,1.0388650000000001,-11.918299999999999,2.3,4.9,175177.96525338467,114976.00230946693,172807.0,29,N
1676050088.2406077,0,62888,0,GPS1_FRAME,1.0388683333333333,-11.91831,2.3,4.7,175176.85157290724,114976.37225518207,172808.0,29,N
1676050089.2407906,0,62889,0,GPS1_FRAME,1.0388716666666666,-11.918318333333334,2.3,4.5,175175.92356267013,114976.74202929385,172809.0,29,N
1676050090.2410057,0,62890,0,GPS1_FRAME,1.038875,-11.91833,2.3,4.4,175174.62421193568,114977.11214664276,172810.0,29,N
1676050091.2403347,0,62891,0,GPS1_FRAME,1.0388816666666665,-11.918341666666667,2.3,4.5,175173.32520218572,114977.85118006064,172811.0,29,N
1676050092.2403977,0,62892,0,GPS1_FRAME,1.0388899999999999,-11.91835,2.3,4.4,175172.39770342375,114978.7743282921,172812.0,29,N
1676050093.2414553,0,62893,0,GPS1_FRAME,1.038895,-11.918356666666666,2.3,4.2,175171.65553392237,114979.32838885827,172813.0,29,N
1676050094.257045,0,62894,0,GPS1_FRAME,1.0389016666666666,-11.918363333333334,2.3,4.1,175170.91353491897,114980.06690746442,172814.0,29,N
1676050095.2402961,0,62895,0,GPS1_FRAME,1.0389083333333333,-11.918370000000001,2.3,4.0,175170.17153592146,114980.80542608102,172815.0,29,N
1676050096.2571034,0,62896,0,GPS1_FRAME,1.0389166666666667,-11.918378333333333,2.3,3.9,175169.24403717392,114981.7285743664,172816.0,29,N
1676050097.2573032,0,62897,0,GPS1_FRAME,1.0389233333333334,-11.918385,2.3,3.8,175168.50203818333,114982.46709300637,172817.0,29,N
1676050098.257279,0,62898,0,GPS1_FRAME,1.03893,-11.918391666666668,2.3,3.7,175167.76003919303,114983.20561165677,172818.0,29,N
1676050099.2411063,0,62899,0,GPS1_FRAME,1.0389383333333333,-11.918401666666666,2.3,3.6,175166.64687020722,114984.12893161368,172819.0,29,N
1676050100.2574165,0,62900,0,GPS1_FRAME,1.0389466666666667,-11.91841,2.3,3.6,175165.71937147895,114985.05207995944,172820.0,29,N
1676050101.2410233,0,62901,0,GPS1_FRAME,1.0389533333333332,-11.918418333333333,2.3,3.6,175164.79170224303,114985.79077028052,172821.0,29,N
1676050102.2410173,0,62902,0,GPS1_FRAME,1.0389616666666666,-11.918425000000001,2.3,3.4,175164.049873779,114986.71374702275,172822.0,29,N
1676050103.2409792,0,62903,0,GPS1_FRAME,1.03897,-11.91843,2.3,3.4,175163.49371558084,114987.63655214135,172823.0,29,N
1676050104.2408948,0,62904,0,GPS1_FRAME,1.0389766666666667,-11.918433333333333,2.3,3.4,175163.12305712973,114988.37472758781,172824.0,29,N
1676050105.2408402,0,62905,0,GPS1_FRAME,1.0389833333333334,-11.918436666666667,2.3,3.4,175162.75239868346,114989.11290303904,172825.0,29,N
1676050106.2410214,0,62906,0,GPS1_FRAME,1.0389899999999999,-11.918441666666666,2.3,3.4,175162.1960699848,114989.85125013533,172826.0,29,N
1676050107.2405827,0,62907,0,GPS1_FRAME,1.0389966666666666,-11.918445,2.3,3.5,175161.82541154814,114990.58942559753,172827.0,29,N
1676050108.241465,0,62908,0,GPS1_FRAME,1.039005,-11.91845,2.3,3.9,175161.26925338065,114991.51223075364,172828.0,29,N
1676050109.2417507,0,62909,0,GPS1_FRAME,1.0390166666666667,-11.918455,2.3,4.4,175160.7134362696,114992.80395201303,172829.0,29,N
1676050110.2411492,0,62910,0,GPS1_FRAME,1.0390266666666668,-11.918458333333332,2.3,4.8,175160.34311890486,114993.91104358976,172830.0,29,N
1676050111.2418253,0,62911,0,GPS1_FRAME,1.0390366666666666,-11.918458333333332,2.3,5.1,175160.34414206957,114995.01779187543,172831.0,29,N
1676050112.2576544,0,62912,0,GPS1_FRAME,1.039045,-11.918455,2.3,5.4,175160.7163352305,114995.9397388131,172832.0,29,N
1676050113.242026,0,62913,0,GPS1_FRAME,1.0390533333333332,-11.918451666666666,2.3,5.7,175161.08852839522,114996.86168574572,172833.0,29,N
1676050114.258816,0,62914,0,GPS1_FRAME,1.0390616666666666,-11.918448333333334,2.3,5.9,175161.4607215608,114997.78363267331,172834.0,29,N
1676050115.2582748,0,62915,0,GPS1_FRAME,1.03907,-11.918445,2.3,6.2,175161.83291473315,114998.70557959577,172835.0,29,N
1676050116.2579556,0,62916,0,GPS1_FRAME,1.0390766666666666,-11.918443333333332,2.3,6.4,175162.01926712273,114999.44324012288,172836.0,29,N
1676050117.2427328,0,62917,0,GPS1_FRAME,1.039085,-11.91844,2.3,6.7,175162.3914602996,115000.3651870369,172837.0,29,N
1676050118.2422411,0,62918,0,GPS1_FRAME,1.0390933333333334,-11.918434999999999,2.3,6.9,175162.94932373625,115001.28696228896,172838.0,29,N
1676050119.2584114,0,62919,0,GPS1_FRAME,1.0391016666666666,-11.918433333333333,2.3,7.1,175163.1358466703,115002.2090808498,172839.0,29,N
1676050120.2420125,0,62920,0,GPS1_FRAME,1.03911,-11.91843,2.3,7.4,175163.50803986122,115003.13102774859,172840.0,29,N
1676050121.2423584,0,62921,0,GPS1_FRAME,1.0391183333333334,-11.918426666666667,2.3,7.5,175163.88023305603,115004.05297464234,172841.0,29,N
1676050122.241128,0,62922,0,GPS1_FRAME,1.0391283333333334,-11.918423333333333,2.3,7.7,175164.25259679282,115005.15937957297,172842.0,29,N
1676050123.2424638,0,62923,0,GPS1_FRAME,1.0391366666666666,-11.91842,2.3,7.8,175164.62478999636,115006.08132645598,172843.0,29,N
1676050124.2409594,0,62924,0,GPS1_FRAME,1.039145,-11.918418333333333,2.3,8.0,175164.8113129593,115007.00344499838,172844.0,29,N
1676050125.2587047,0,62925,0,GPS1_FRAME,1.0391533333333334,-11.918415000000001,2.3,8.1,175165.1835061714,115007.92539187252,172845.0,29,N
1676050126.2423193,0,62926,0,GPS1_FRAME,1.0391616666666665,-11.918411666666666,2.3,8.3,175165.55569938448,115008.8473387415,172846.0,29,N
1676050127.2423494,0,62927,0,GPS1_FRAME,1.03917,-11.91841,2.3,8.4,175165.7422223626,115009.7694572735,172847.0,29,N
1676050128.2417092,0,62928,0,GPS1_FRAME,1.0391766666666666,-11.918413333333332,2.3,8.4,175165.37156406825,115010.50763277113,172848.0,29,N
1676050129.2422554,0,62929,0,GPS1_FRAME,1.03918,-11.918423333333333,2.3,8.6,175164.2578837031,115010.87757887314,172849.0,29,N
1676050130.2419183,0,62930,0,GPS1_FRAME,1.0391833333333333,-11.918434999999999,2.3,8.8,175162.9585330895,115011.24769665707,172850.0,29,N
1676050131.2411435,0,62931,0,GPS1_FRAME,1.039185,-11.918446666666666,2.3,8.9,175161.65901191125,115011.4333564077,172851.0,29,N
1676050132.2422523,0,62932,0,GPS1_FRAME,1.0391866666666667,-11.918458333333332,2.3,9.1,175160.35949072096,115011.61901616704,172852.0,29,N
1676050133.2422771,0,62933,0,GPS1_FRAME,1.0391883333333332,-11.918470000000001,2.3,9.2,175159.05996951886,115011.80467593501,172853.0,29,N
1676050134.2436154,0,62934,0,GPS1_FRAME,1.03919,-11.918479999999999,2.3,9.1,175157.94611855986,115011.9901640361,172854.0,29,N
1676050135.242619,0,62935,0,GPS1_FRAME,1.039195,-11.918485,2.3,9.1,175157.389619463,115012.54405321964,172855.0,29,N
1676050136.2415278,0,62936,0,GPS1_FRAME,1.0392016666666666,-11.918483333333334,2.3,9.0,175157.57597194333,115013.28171375056,172856.0,29,N
1676050137.2418144,0,62937,0,GPS1_FRAME,1.0392083333333333,-11.918478333333333,2.3,9.0,175158.1336649289,115014.01903092233,172857.0,29,N
1676050138.2436297,0,62938,0,GPS1_FRAME,1.039215,-11.918471666666667,2.3,9.1,175158.87702816626,115014.75617640918,172858.0,29,N
1676050139.2413805,0,62939,0,GPS1_FRAME,1.0392216666666667,-11.918463333333333,2.3,9.2,175159.80606164795,115015.49315020899,172859.0,29,N
1676050140.240666,0,62940,0,GPS1_FRAME,1.0392266666666667,-11.918456666666666,2.3,9.2,175160.5492543151,115016.04583763318,172900.0,29,N
1676050141.2430043,0,62941,0,GPS1_FRAME,1.0392316666666666,-11.918446666666666,2.3,9.3,175161.66378747224,115016.59818169127,172901.0,29,N
1676050142.2412012,0,62942,0,GPS1_FRAME,1.0392366666666666,-11.918436666666667,2.3,9.3,175162.77832061553,115017.15052574304,172902.0,29,N
1676050143.2414153,0,62943,0,GPS1_FRAME,1.0392416666666666,-11.918426666666667,2.3,9.3,175163.89285375056,115017.70286978845,172903.0,29,N
1676050144.241794,0,62944,0,GPS1_FRAME,1.0392466666666667,-11.918418333333333,2.3,9.3,175164.8217166335,115018.25538550869,172904.0,29,N
1676050145.2579591,0,62945,0,GPS1_FRAME,1.0392533333333334,-11.918408333333334,2.3,9.1,175165.9364203064,115018.9921875812,172905.0,29,N
1676050146.241031,0,62946,0,GPS1_FRAME,1.0392583333333334,-11.918398333333332,2.3,9.0,175167.05095341057,115019.54453160612,172906.0,29,N
1676050147.2585025,0,62947,0,GPS1_FRAME,1.0392649999999999,-11.918388333333333,2.3,8.9,175168.16565706243,115020.28133366097,172907.0,29,N
1676050148.2581227,0,62948,0,GPS1_FRAME,1.0392716666666668,-11.91838,2.3,8.8,175169.09469047346,115021.0183073893,172908.0,29,N
1676050149.2585223,0,62949,0,GPS1_FRAME,1.0392766666666666,-11.918368333333332,2.3,8.8,175170.39489377552,115021.5704797088,172909.0,29,N
1676050150.241342,0,62950,0,GPS1_FRAME,1.0392833333333333,-11.918358333333334,2.3,8.9,175171.50959739595,115022.30728173637,172910.0,29,N
1676050151.2583494,0,62951,0,GPS1_FRAME,1.0392883333333331,-11.91835,2.3,8.9,175172.4384602183,115022.85979740866,172911.0,29,N
1676050152.2425287,0,62952,0,GPS1_FRAME,1.039295,-11.91834,2.3,8.9,175173.55316382245,115023.59659941914,172912.0,29,N
1676050153.2439156,0,62953,0,GPS1_FRAME,1.0393016666666666,-11.91833,2.3,9.0,175174.6678674136,115024.3334014199,172913.0,29,N
1676050154.2425098,0,62954,0,GPS1_FRAME,1.0393066666666668,-11.91832,2.3,9.0,175175.78240043268,115024.88574538611,172914.0,29,N
1676050155.2414992,0,62955,0,GPS1_FRAME,1.0393116666666666,-11.91831,2.3,9.0,175176.8969334378,115025.43808934587,172915.0,29,N
1676050156.2432904,0,62956,0,GPS1_FRAME,1.0393166666666667,-11.918299999999999,2.3,9.1,175178.0114664348,115025.99043329935,172916.0,29,N
1676050157.2432299,0,62957,0,GPS1_FRAME,1.0393233333333334,-11.91829,2.3,9.1,175179.12616998324,115026.7272352665,172917.0,29,N
1676050158.2433834,0,62958,0,GPS1_FRAME,1.0393283333333334,-11.918278333333335,2.3,9.1,175180.42637316888,115027.27940751913,172918.0,29,N
1676050159.2436683,0,62959,0,GPS1_FRAME,1.0393333333333332,-11.918268333333334,2.3,9.1,175181.54090612824,115027.83175145164,172919.0,29,N
1676050160.2426782,0,62960,0,GPS1_FRAME,1.0393383333333333,-11.918258333333334,2.3,9.2,175182.6554390794,115028.38409537786,172920.0,29,N
1676050161.2441251,0,62961,0,GPS1_FRAME,1.0393416666666666,-11.918248333333334,2.3,9.2,175183.7698014505,115028.75198128444,172921.0,29,N
