Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter,Fix_quality
1677522281.6411169,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
1677522281.7414014,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
1677522281.8413155,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
1677522281.9414372,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
1677522282.041309,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
1677522282.141252,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
1677522282.2413585,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
1677522282.3410492,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
1677522282.4410539,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
1677522282.5410728,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
